"Date","Price","Open","High","Low","Vol.","Change %"
"09/30/2016","625.00","625.00","625.00","625.00","","-2.04%"
"09/29/2016","638.00","638.00","638.00","638.00","","-0.93%"
"09/28/2016","644.00","644.00","644.00","644.00","","0.94%"
"09/27/2016","638.00","638.00","638.00","638.00","","3.24%"
"09/26/2016","618.00","618.00","618.00","618.00","","1.15%"
"09/23/2016","611.00","611.00","611.00","611.00","","0.83%"
"09/22/2016","606.00","606.00","606.00","606.00","","0.66%"
"09/21/2016","602.00","602.00","602.00","602.00","","2.38%"
"09/20/2016","588.00","588.00","588.00","588.00","","3.89%"
"09/19/2016","566.00","566.00","566.00","566.00","","0.89%"
"09/16/2016","561.00","561.00","561.00","561.00","","1.08%"
"09/15/2016","555.00","555.00","555.00","555.00","","1.09%"
"09/14/2016","549.00","549.00","549.00","549.00","","0.18%"
"09/13/2016","548.00","548.00","548.00","548.00","","0.92%"
"09/12/2016","543.00","543.00","543.00","543.00","","0.18%"
"09/09/2016","542.00","542.00","542.00","542.00","","1.12%"
"09/08/2016","536.00","536.00","536.00","536.00","","-0.19%"
"09/07/2016","537.00","537.00","537.00","537.00","","1.70%"
"09/06/2016","528.00","528.00","528.00","528.00","","2.13%"
"09/05/2016","517.00","517.00","517.00","517.00","","0.19%"
"09/02/2016","516.00","516.00","516.00","516.00","","0.39%"
"09/01/2016","514.00","514.00","514.00","514.00","","-0.19%"
"08/31/2016","515.00","515.00","515.00","515.00","","0.98%"
"08/30/2016","510.00","510.00","510.00","510.00","","-0.97%"
"08/26/2016","515.00","515.00","515.00","515.00","","0.00%"
"08/25/2016","515.00","515.00","515.00","515.00","","0.59%"
"08/24/2016","512.00","512.00","512.00","512.00","","1.39%"
"08/23/2016","505.00","505.00","505.00","505.00","","-0.20%"
"08/22/2016","506.00","506.00","506.00","506.00","","0.40%"
"08/19/2016","504.00","504.00","504.00","504.00","","0.60%"
"08/18/2016","501.00","501.00","501.00","501.00","","0.20%"
"08/17/2016","500.00","500.00","500.00","500.00","","0.60%"
"08/16/2016","497.00","497.00","497.00","497.00","","0.00%"
"08/15/2016","497.00","497.00","497.00","497.00","","0.20%"
"08/12/2016","496.00","496.00","496.00","496.00","","-0.20%"
"08/11/2016","497.00","497.00","497.00","497.00","","-0.60%"
"08/10/2016","500.00","500.00","500.00","500.00","","-0.79%"
"08/09/2016","504.00","504.00","504.00","504.00","","-0.20%"
"08/08/2016","505.00","505.00","505.00","505.00","","-0.79%"
"08/05/2016","509.00","509.00","509.00","509.00","","0.00%"
"08/04/2016","509.00","509.00","509.00","509.00","","-1.17%"
"08/03/2016","515.00","515.00","515.00","515.00","","-1.53%"
"08/02/2016","523.00","523.00","523.00","523.00","","-1.69%"
"08/01/2016","532.00","532.00","532.00","532.00","","-1.66%"
"07/29/2016","541.00","541.00","541.00","541.00","","-1.64%"
"07/28/2016","550.00","550.00","550.00","550.00","","-1.61%"
"07/27/2016","559.00","559.00","559.00","559.00","","-1.41%"
"07/26/2016","567.00","567.00","567.00","567.00","","-2.07%"
"07/25/2016","579.00","579.00","579.00","579.00","","-0.52%"
"07/22/2016","582.00","582.00","582.00","582.00","","-1.19%"
"07/21/2016","589.00","589.00","589.00","589.00","","-0.51%"
"07/20/2016","592.00","592.00","592.00","592.00","","-1.17%"
"07/19/2016","599.00","599.00","599.00","599.00","","-0.83%"
"07/18/2016","604.00","604.00","604.00","604.00","","-1.31%"
"07/15/2016","612.00","612.00","612.00","612.00","","-1.29%"
"07/14/2016","620.00","620.00","620.00","620.00","","-1.27%"
"07/13/2016","628.00","628.00","628.00","628.00","","-1.72%"
"07/12/2016","639.00","639.00","639.00","639.00","","-2.29%"
"07/11/2016","654.00","654.00","654.00","654.00","","-1.80%"
"07/08/2016","666.00","666.00","666.00","666.00","","-0.45%"
"07/07/2016","669.00","669.00","669.00","669.00","","-0.45%"
"07/06/2016","672.00","672.00","672.00","672.00","","-0.15%"
"07/05/2016","673.00","673.00","673.00","673.00","","-0.88%"
"07/04/2016","679.00","679.00","679.00","679.00","","-1.02%"
"07/01/2016","686.00","686.00","686.00","686.00","","-0.72%"
"06/30/2016","691.00","691.00","691.00","691.00","","-0.43%"
"06/29/2016","694.00","694.00","694.00","694.00","","-0.14%"
"06/28/2016","695.00","695.00","695.00","695.00","","-1.14%"
"06/27/2016","703.00","703.00","703.00","703.00","","-1.54%"
"06/24/2016","714.00","714.00","714.00","714.00","","0.14%"
"06/23/2016","713.00","713.00","713.00","713.00","","0.42%"
"06/22/2016","710.00","710.00","710.00","710.00","","0.71%"
"06/21/2016","705.00","705.00","705.00","705.00","","-0.84%"
"06/20/2016","711.00","711.00","711.00","711.00","","-0.97%"
"06/17/2016","718.00","718.00","718.00","718.00","","0.56%"
"06/16/2016","714.00","714.00","714.00","714.00","","0.28%"
"06/15/2016","712.00","712.00","712.00","712.00","","0.99%"
"06/14/2016","705.00","705.00","705.00","705.00","","-1.12%"
"06/13/2016","713.00","713.00","713.00","713.00","","-2.33%"
"06/10/2016","730.00","730.00","730.00","730.00","","-0.82%"
"06/09/2016","736.00","736.00","736.00","736.00","","-0.67%"
"06/08/2016","741.00","741.00","741.00","741.00","","0.27%"
"06/07/2016","739.00","739.00","739.00","739.00","","-1.99%"
"06/06/2016","754.00","754.00","754.00","754.00","","-0.66%"
"06/03/2016","759.00","759.00","759.00","759.00","","-0.78%"
"06/02/2016","765.00","765.00","765.00","765.00","","0.39%"
"06/01/2016","762.00","762.00","762.00","762.00","","1.20%"
"05/31/2016","753.00","753.00","753.00","753.00","","2.45%"
"05/27/2016","735.00","735.00","735.00","735.00","","0.96%"
"05/26/2016","728.00","728.00","728.00","728.00","","0.69%"
"05/25/2016","723.00","723.00","723.00","723.00","","0.98%"
"05/24/2016","716.00","716.00","716.00","716.00","","-2.05%"
"05/23/2016","731.00","731.00","731.00","731.00","","-1.75%"
"05/20/2016","744.00","744.00","744.00","744.00","","-0.40%"
"05/19/2016","747.00","747.00","747.00","747.00","","0.95%"
"05/18/2016","740.00","740.00","740.00","740.00","","0.54%"
"05/17/2016","736.00","736.00","736.00","736.00","","0.27%"
"05/16/2016","734.00","734.00","734.00","734.00","","0.27%"
"05/13/2016","732.00","732.00","732.00","732.00","","0.00%"
"05/12/2016","732.00","732.00","732.00","732.00","","-0.41%"
"05/11/2016","735.00","735.00","735.00","735.00","","0.00%"
"05/10/2016","735.00","735.00","735.00","735.00","","2.80%"
"05/09/2016","715.00","715.00","715.00","715.00","","0.00%"
"05/06/2016","715.00","715.00","715.00","715.00","","0.28%"
"05/05/2016","713.00","713.00","713.00","713.00","","-0.42%"
"05/04/2016","716.00","716.00","716.00","716.00","","-0.14%"
"05/03/2016","717.00","717.00","717.00","717.00","","-1.78%"
"04/29/2016","730.00","730.00","730.00","730.00","","-1.35%"
"04/28/2016","740.00","740.00","740.00","740.00","","-1.20%"
"04/27/2016","749.00","749.00","749.00","749.00","","-3.23%"
"04/26/2016","774.00","774.00","774.00","774.00","","-0.51%"
"04/25/2016","778.00","778.00","778.00","778.00","","0.39%"
"04/22/2016","775.00","775.00","775.00","775.00","","0.65%"
"04/21/2016","770.00","770.00","770.00","770.00","","-0.90%"
"04/20/2016","777.00","777.00","777.00","777.00","","-1.27%"
"04/19/2016","787.00","787.00","787.00","787.00","","-0.38%"
"04/18/2016","790.00","790.00","790.00","790.00","","-0.38%"
"04/15/2016","793.00","793.00","793.00","793.00","","0.63%"
"04/14/2016","788.00","788.00","788.00","788.00","","0.77%"
"04/13/2016","782.00","782.00","782.00","782.00","","2.36%"
"04/12/2016","764.00","764.00","764.00","764.00","","1.19%"
"04/11/2016","755.00","755.00","755.00","755.00","","0.40%"
"04/08/2016","752.00","752.00","752.00","752.00","","0.00%"
"04/07/2016","752.00","752.00","752.00","752.00","","-2.84%"
"04/06/2016","774.00","774.00","774.00","774.00","","-1.53%"
"04/05/2016","786.00","786.00","786.00","786.00","","-2.72%"
"04/04/2016","808.00","808.00","808.00","808.00","","-3.00%"
"04/01/2016","833.00","833.00","833.00","833.00","","-0.83%"
"03/31/2016","840.00","840.00","840.00","840.00","","0.36%"
"03/30/2016","837.00","837.00","837.00","837.00","","2.32%"
"03/29/2016","818.00","818.00","818.00","818.00","","1.11%"
"03/24/2016","809.00","809.00","809.00","809.00","","0.75%"
"03/23/2016","803.00","803.00","803.00","803.00","","-1.95%"
"03/22/2016","819.00","819.00","819.00","819.00","","-3.42%"
"03/21/2016","848.00","848.00","848.00","848.00","","-2.08%"
"03/18/2016","866.00","866.00","866.00","866.00","","-0.69%"
"03/17/2016","872.00","872.00","872.00","872.00","","0.81%"
"03/16/2016","865.00","865.00","865.00","865.00","","-0.57%"
"03/15/2016","870.00","870.00","870.00","870.00","","1.05%"
"03/14/2016","861.00","861.00","861.00","861.00","","3.36%"
"03/11/2016","833.00","833.00","833.00","833.00","","4.91%"
"03/10/2016","794.00","794.00","794.00","794.00","","2.98%"
"03/09/2016","771.00","771.00","771.00","771.00","","1.98%"
"03/08/2016","756.00","756.00","756.00","756.00","","2.44%"
"03/07/2016","738.00","738.00","738.00","738.00","","2.50%"
"03/04/2016","720.00","720.00","720.00","720.00","","0.70%"
"03/03/2016","715.00","715.00","715.00","715.00","","-0.28%"
"03/02/2016","717.00","717.00","717.00","717.00","","-0.69%"
"03/01/2016","722.00","722.00","722.00","722.00","","-1.10%"
"02/29/2016","730.00","730.00","730.00","730.00","","-1.35%"
"02/26/2016","740.00","740.00","740.00","740.00","","-1.46%"
"02/25/2016","751.00","751.00","751.00","751.00","","-2.09%"
"02/24/2016","767.00","767.00","767.00","767.00","","-1.54%"
"02/23/2016","779.00","779.00","779.00","779.00","","-1.14%"
"02/22/2016","788.00","788.00","788.00","788.00","","-1.38%"
"02/19/2016","799.00","799.00","799.00","799.00","","-0.87%"
"02/18/2016","806.00","806.00","806.00","806.00","","-0.12%"
"02/17/2016","807.00","807.00","807.00","807.00","","-0.25%"
"02/16/2016","809.00","809.00","809.00","809.00","","-0.86%"
"02/15/2016","816.00","816.00","816.00","816.00","","-0.37%"
"02/12/2016","819.00","819.00","819.00","819.00","","0.74%"
"02/11/2016","813.00","813.00","813.00","813.00","","2.52%"
"02/10/2016","793.00","793.00","793.00","793.00","","0.76%"
"02/09/2016","787.00","787.00","787.00","787.00","","-0.51%"
"02/08/2016","791.00","791.00","791.00","791.00","","-0.50%"
"02/05/2016","795.00","795.00","795.00","795.00","","-0.63%"
"02/04/2016","800.00","800.00","800.00","800.00","","-0.25%"
"02/03/2016","802.00","802.00","802.00","802.00","","-0.74%"
"02/02/2016","808.00","808.00","808.00","808.00","","-0.86%"
"02/01/2016","815.00","815.00","815.00","815.00","","-0.24%"
"01/29/2016","817.00","817.00","817.00","817.00","","1.36%"
"01/28/2016","806.00","806.00","806.00","806.00","","-0.74%"
"01/27/2016","812.00","812.00","812.00","812.00","","-0.98%"
"01/26/2016","820.00","820.00","820.00","820.00","","-2.15%"
"01/25/2016","838.00","838.00","838.00","838.00","","-2.44%"
"01/22/2016","859.00","859.00","859.00","859.00","","-1.26%"
"01/21/2016","870.00","870.00","870.00","870.00","","-0.68%"
"01/20/2016","876.00","876.00","876.00","876.00","","-0.68%"
"01/19/2016","882.00","882.00","882.00","882.00","","0.00%"
"01/18/2016","882.00","882.00","882.00","882.00","","-1.67%"
"01/15/2016","897.00","897.00","897.00","897.00","","-0.99%"
"01/14/2016","906.00","906.00","906.00","906.00","","-2.48%"
"01/13/2016","929.00","929.00","929.00","929.00","","-2.93%"
"01/12/2016","957.00","957.00","957.00","957.00","","-3.14%"
"01/11/2016","988.00","988.00","988.00","988.00","","-2.76%"
"01/08/2016","1,016.00","1,016.00","1,016.00","1,016.00","","-2.59%"
"01/07/2016","1,043.00","1,043.00","1,043.00","1,043.00","","-0.76%"
"01/06/2016","1,051.00","1,051.00","1,051.00","1,051.00","","-0.57%"
"01/05/2016","1,057.00","1,057.00","1,057.00","1,057.00","","-0.75%"
"01/04/2016","1,065.00","1,065.00","1,065.00","1,065.00","","22.55%"
"12/24/2015","869.00","869.00","869.00","869.00","","-0.46%"
"12/23/2015","873.00","873.00","873.00","873.00","","-0.68%"
"12/22/2015","879.00","879.00","879.00","879.00","","-1.12%"
"12/21/2015","889.00","889.00","889.00","889.00","","-0.89%"
"12/18/2015","897.00","897.00","897.00","897.00","","0.00%"
"12/17/2015","897.00","897.00","897.00","897.00","","-0.11%"
"12/16/2015","898.00","898.00","898.00","898.00","","0.11%"
"12/15/2015","897.00","897.00","897.00","897.00","","-0.77%"
"12/14/2015","904.00","904.00","904.00","904.00","","-1.74%"
"12/11/2015","920.00","920.00","920.00","920.00","","0.00%"
"12/10/2015","920.00","920.00","920.00","920.00","","-2.44%"
"12/09/2015","943.00","943.00","943.00","943.00","","-1.36%"
"12/08/2015","956.00","956.00","956.00","956.00","","-0.62%"
"12/07/2015","962.00","962.00","962.00","962.00","","0.00%"
"12/04/2015","962.00","962.00","962.00","962.00","","0.00%"
"12/03/2015","962.00","962.00","962.00","962.00","","0.94%"
"12/02/2015","953.00","953.00","953.00","953.00","","2.92%"
"12/01/2015","926.00","926.00","926.00","926.00","","2.09%"
"11/30/2015","907.00","907.00","907.00","907.00","","0.33%"
"11/27/2015","904.00","904.00","904.00","904.00","","0.56%"
"11/26/2015","899.00","899.00","899.00","899.00","","0.90%"
"11/25/2015","891.00","891.00","891.00","891.00","","0.11%"
"11/24/2015","890.00","890.00","890.00","890.00","","0.23%"
"11/23/2015","888.00","888.00","888.00","888.00","","0.11%"
"11/20/2015","887.00","887.00","887.00","887.00","","0.45%"
"11/19/2015","883.00","883.00","883.00","883.00","","0.46%"
"11/18/2015","879.00","879.00","879.00","879.00","","0.92%"
"11/17/2015","871.00","871.00","871.00","871.00","","0.93%"
"11/16/2015","863.00","863.00","863.00","863.00","","0.23%"
"11/13/2015","861.00","861.00","861.00","861.00","","0.94%"
"11/12/2015","853.00","853.00","853.00","853.00","","0.12%"
"11/11/2015","852.00","852.00","852.00","852.00","","2.04%"
"11/10/2015","835.00","835.00","835.00","835.00","","0.48%"
"11/09/2015","831.00","831.00","831.00","831.00","","0.36%"
"11/06/2015","828.00","828.00","828.00","828.00","","0.73%"
"11/05/2015","822.00","822.00","822.00","822.00","","0.00%"
"11/04/2015","822.00","822.00","822.00","822.00","","-0.12%"
"11/03/2015","823.00","823.00","823.00","823.00","","0.86%"
"11/02/2015","816.00","816.00","816.00","816.00","","3.55%"
"10/30/2015","788.00","788.00","788.00","788.00","","5.07%"
"10/29/2015","750.00","750.00","750.00","750.00","","0.81%"
"10/28/2015","744.00","744.00","744.00","744.00","","-1.59%"
"10/27/2015","756.00","756.00","756.00","756.00","","2.58%"
"10/26/2015","737.00","737.00","737.00","737.00","","-0.27%"
"10/23/2015","739.00","739.00","739.00","739.00","","0.00%"
"10/22/2015","739.00","739.00","739.00","739.00","","-1.34%"
"10/21/2015","749.00","749.00","749.00","749.00","","-0.27%"
"10/20/2015","751.00","751.00","751.00","751.00","","-0.66%"
"10/19/2015","756.00","756.00","756.00","756.00","","-1.95%"
"10/16/2015","771.00","771.00","771.00","771.00","","-0.13%"
"10/15/2015","772.00","772.00","772.00","772.00","","0.13%"
"10/14/2015","771.00","771.00","771.00","771.00","","0.26%"
"10/13/2015","769.00","769.00","769.00","769.00","","-1.16%"
"10/12/2015","778.00","778.00","778.00","778.00","","-0.64%"
"10/09/2015","783.00","783.00","783.00","783.00","","-0.89%"
"10/08/2015","790.00","790.00","790.00","790.00","","0.51%"
"10/07/2015","786.00","786.00","786.00","786.00","","1.55%"
"10/06/2015","774.00","774.00","774.00","774.00","","2.65%"
"10/05/2015","754.00","754.00","754.00","754.00","","1.21%"
"10/02/2015","745.00","745.00","745.00","745.00","","2.76%"
"10/01/2015","725.00","725.00","725.00","725.00","","1.40%"
"09/30/2015","715.00","715.00","715.00","715.00","","2.44%"
"09/29/2015","698.00","698.00","698.00","698.00","","-0.71%"
"09/28/2015","703.00","703.00","703.00","703.00","","-0.42%"
"09/25/2015","706.00","706.00","706.00","706.00","","0.14%"
"09/24/2015","705.00","705.00","705.00","705.00","","1.15%"
"09/23/2015","697.00","697.00","697.00","697.00","","3.41%"
"09/22/2015","674.00","674.00","674.00","674.00","","0.45%"
"09/21/2015","671.00","671.00","671.00","671.00","","0.75%"
"09/18/2015","666.00","666.00","666.00","666.00","","1.22%"
"09/17/2015","658.00","658.00","658.00","658.00","","2.97%"
"09/16/2015","639.00","639.00","639.00","639.00","","2.08%"
"09/15/2015","626.00","626.00","626.00","626.00","","-0.48%"
"09/14/2015","629.00","629.00","629.00","629.00","","-0.94%"
"09/11/2015","635.00","635.00","635.00","635.00","","-0.78%"
"09/10/2015","640.00","640.00","640.00","640.00","","-0.31%"
"09/09/2015","642.00","642.00","642.00","642.00","","0.47%"
"09/08/2015","639.00","639.00","639.00","639.00","","-0.16%"
"09/07/2015","640.00","640.00","640.00","640.00","","1.11%"
"09/04/2015","633.00","633.00","633.00","633.00","","0.80%"
"09/03/2015","628.00","628.00","628.00","628.00","","1.95%"
"09/02/2015","616.00","616.00","616.00","616.00","","1.15%"
"09/01/2015","609.00","609.00","609.00","609.00","","1.84%"
"08/28/2015","598.00","598.00","598.00","598.00","","0.84%"
"08/27/2015","593.00","593.00","593.00","593.00","","-0.34%"
"08/26/2015","595.00","595.00","595.00","595.00","","-1.00%"
"08/25/2015","601.00","601.00","601.00","601.00","","-1.64%"
"08/24/2015","611.00","611.00","611.00","611.00","","-1.77%"
"08/21/2015","622.00","622.00","622.00","622.00","","-1.58%"
"08/20/2015","632.00","632.00","632.00","632.00","","-1.86%"
"08/19/2015","644.00","644.00","644.00","644.00","","-1.53%"
"08/18/2015","654.00","654.00","654.00","654.00","","-1.65%"
"08/17/2015","665.00","665.00","665.00","665.00","","-0.45%"
"08/14/2015","668.00","668.00","668.00","668.00","","-0.74%"
"08/13/2015","673.00","673.00","673.00","673.00","","0.00%"
"08/12/2015","673.00","673.00","673.00","673.00","","-0.59%"
"08/11/2015","677.00","677.00","677.00","677.00","","-2.45%"
"08/10/2015","694.00","694.00","694.00","694.00","","-1.98%"
"08/07/2015","708.00","708.00","708.00","708.00","","-0.70%"
"08/06/2015","713.00","713.00","713.00","713.00","","-1.79%"
"08/05/2015","726.00","726.00","726.00","726.00","","-1.22%"
"08/04/2015","735.00","735.00","735.00","735.00","","-0.94%"
"08/03/2015","742.00","742.00","742.00","742.00","","-1.72%"
"07/31/2015","755.00","755.00","755.00","755.00","","-1.05%"
"07/30/2015","763.00","763.00","763.00","763.00","","-1.68%"
"07/29/2015","776.00","776.00","776.00","776.00","","-2.02%"
"07/28/2015","792.00","792.00","792.00","792.00","","-1.37%"
"07/27/2015","803.00","803.00","803.00","803.00","","-1.23%"
"07/24/2015","813.00","813.00","813.00","813.00","","-0.49%"
"07/23/2015","817.00","817.00","817.00","817.00","","-1.09%"
"07/22/2015","826.00","826.00","826.00","826.00","","-2.71%"
"07/21/2015","849.00","849.00","849.00","849.00","","-0.59%"
"07/20/2015","854.00","854.00","854.00","854.00","","0.95%"
"07/17/2015","846.00","846.00","846.00","846.00","","0.71%"
"07/16/2015","840.00","840.00","840.00","840.00","","1.94%"
"07/15/2015","824.00","824.00","824.00","824.00","","0.49%"
"07/14/2015","820.00","820.00","820.00","820.00","","-0.85%"
"07/13/2015","827.00","827.00","827.00","827.00","","-0.96%"
"07/10/2015","835.00","835.00","835.00","835.00","","-2.57%"
"07/09/2015","857.00","857.00","857.00","857.00","","-1.49%"
"07/08/2015","870.00","870.00","870.00","870.00","","-2.03%"
"07/07/2015","888.00","888.00","888.00","888.00","","-1.66%"
"07/06/2015","903.00","903.00","903.00","903.00","","-1.42%"
"07/03/2015","916.00","916.00","916.00","916.00","","-2.14%"
"07/02/2015","936.00","936.00","936.00","936.00","","-1.68%"
"07/01/2015","952.00","952.00","952.00","952.00","","-2.06%"
"06/30/2015","972.00","972.00","972.00","972.00","","-1.72%"
"06/29/2015","989.00","989.00","989.00","989.00","","-3.61%"
"06/26/2015","1,026.00","1,026.00","1,026.00","1,026.00","","-2.66%"
"06/25/2015","1,054.00","1,054.00","1,054.00","1,054.00","","-1.13%"
"06/24/2015","1,066.00","1,066.00","1,066.00","1,066.00","","-0.37%"
"06/23/2015","1,070.00","1,070.00","1,070.00","1,070.00","","2.29%"
"06/22/2015","1,046.00","1,046.00","1,046.00","1,046.00","","2.05%"
"06/19/2015","1,025.00","1,025.00","1,025.00","1,025.00","","1.38%"
"06/18/2015","1,011.00","1,011.00","1,011.00","1,011.00","","4.33%"
"06/17/2015","969.00","969.00","969.00","969.00","","4.08%"
"06/16/2015","931.00","931.00","931.00","931.00","","1.53%"
"06/15/2015","917.00","917.00","917.00","917.00","","0.00%"
"06/12/2015","917.00","917.00","917.00","917.00","","0.99%"
"06/11/2015","908.00","908.00","908.00","908.00","","-0.22%"
"06/10/2015","910.00","910.00","910.00","910.00","","-0.44%"
"06/09/2015","914.00","914.00","914.00","914.00","","3.04%"
"06/08/2015","887.00","887.00","887.00","887.00","","1.49%"
"06/05/2015","874.00","874.00","874.00","874.00","","1.27%"
"06/04/2015","863.00","863.00","863.00","863.00","","0.47%"
"06/03/2015","859.00","859.00","859.00","859.00","","1.30%"
"06/02/2015","848.00","848.00","848.00","848.00","","0.00%"
"06/01/2015","848.00","848.00","848.00","848.00","","-0.93%"
"05/29/2015","856.00","856.00","856.00","856.00","","-1.04%"
"05/28/2015","865.00","865.00","865.00","865.00","","-0.35%"
"05/27/2015","868.00","868.00","868.00","868.00","","-1.70%"
"05/26/2015","883.00","883.00","883.00","883.00","","-2.00%"
"05/22/2015","901.00","901.00","901.00","901.00","","-1.85%"
"05/21/2015","918.00","918.00","918.00","918.00","","-2.13%"
"05/20/2015","938.00","938.00","938.00","938.00","","5.16%"
"05/19/2015","892.00","892.00","892.00","892.00","","5.44%"
"05/18/2015","846.00","846.00","846.00","846.00","","2.05%"
"05/15/2015","829.00","829.00","829.00","829.00","","2.85%"
"05/14/2015","806.00","806.00","806.00","806.00","","5.91%"
"05/13/2015","761.00","761.00","761.00","761.00","","1.74%"
"05/12/2015","748.00","748.00","748.00","748.00","","0.27%"
"05/11/2015","746.00","746.00","746.00","746.00","","-0.93%"
"05/08/2015","753.00","753.00","753.00","753.00","","1.21%"
"05/07/2015","744.00","744.00","744.00","744.00","","0.40%"
"05/06/2015","741.00","741.00","741.00","741.00","","-0.54%"
"05/05/2015","745.00","745.00","745.00","745.00","","-0.53%"
"05/01/2015","749.00","749.00","749.00","749.00","","-0.66%"
"04/30/2015","754.00","754.00","754.00","754.00","","-1.82%"
"04/29/2015","768.00","768.00","768.00","768.00","","-0.52%"
"04/28/2015","772.00","772.00","772.00","772.00","","-0.13%"
"04/27/2015","773.00","773.00","773.00","773.00","","-0.64%"
"04/24/2015","778.00","778.00","778.00","778.00","","-0.77%"
"04/23/2015","784.00","784.00","784.00","784.00","","-1.01%"
"04/22/2015","792.00","792.00","792.00","792.00","","-1.12%"
"04/21/2015","801.00","801.00","801.00","801.00","","-0.50%"
"04/20/2015","805.00","805.00","805.00","805.00","","0.75%"
"04/17/2015","799.00","799.00","799.00","799.00","","-0.13%"
"04/16/2015","800.00","800.00","800.00","800.00","","0.25%"
"04/15/2015","798.00","798.00","798.00","798.00","","1.01%"
"04/14/2015","790.00","790.00","790.00","790.00","","1.54%"
"04/13/2015","778.00","778.00","778.00","778.00","","0.78%"
"04/10/2015","772.00","772.00","772.00","772.00","","0.13%"
"04/09/2015","771.00","771.00","771.00","771.00","","0.92%"
"04/08/2015","764.00","764.00","764.00","764.00","","-1.55%"
"04/07/2015","776.00","776.00","776.00","776.00","","-2.39%"
"04/02/2015","795.00","795.00","795.00","795.00","","-1.12%"
"04/01/2015","804.00","804.00","804.00","804.00","","-0.62%"
"03/31/2015","809.00","809.00","809.00","809.00","","2.15%"
"03/30/2015","792.00","792.00","792.00","792.00","","-1.12%"
"03/27/2015","801.00","801.00","801.00","801.00","","-1.23%"
"03/26/2015","811.00","811.00","811.00","811.00","","-0.25%"
"03/25/2015","813.00","813.00","813.00","813.00","","1.25%"
"03/24/2015","803.00","803.00","803.00","803.00","","2.16%"
"03/23/2015","786.00","786.00","786.00","786.00","","2.21%"
"03/20/2015","769.00","769.00","769.00","769.00","","-0.39%"
"03/19/2015","772.00","772.00","772.00","772.00","","-1.40%"
"03/18/2015","783.00","783.00","783.00","783.00","","-1.63%"
"03/17/2015","796.00","796.00","796.00","796.00","","-1.61%"
"03/16/2015","809.00","809.00","809.00","809.00","","-0.37%"
"03/13/2015","812.00","812.00","812.00","812.00","","-0.49%"
"03/12/2015","816.00","816.00","816.00","816.00","","-0.24%"
"03/11/2015","818.00","818.00","818.00","818.00","","-1.09%"
"03/10/2015","827.00","827.00","827.00","827.00","","-1.19%"
"03/09/2015","837.00","837.00","837.00","837.00","","-1.30%"
"03/06/2015","848.00","848.00","848.00","848.00","","-0.35%"
"03/05/2015","851.00","851.00","851.00","851.00","","0.83%"
"03/04/2015","844.00","844.00","844.00","844.00","","1.08%"
"03/03/2015","835.00","835.00","835.00","835.00","","0.00%"
"03/02/2015","835.00","835.00","835.00","835.00","","-0.71%"
"02/27/2015","841.00","841.00","841.00","841.00","","0.48%"
"02/26/2015","837.00","837.00","837.00","837.00","","-0.12%"
"02/25/2015","838.00","838.00","838.00","838.00","","0.00%"
"02/24/2015","838.00","838.00","838.00","838.00","","0.00%"
"02/23/2015","838.00","838.00","838.00","838.00","","-0.24%"
"02/20/2015","840.00","840.00","840.00","840.00","","-0.12%"
"02/19/2015","841.00","841.00","841.00","841.00","","-0.47%"
"02/18/2015","845.00","845.00","845.00","845.00","","0.48%"
"02/17/2015","841.00","841.00","841.00","841.00","","-1.41%"
"02/16/2015","853.00","853.00","853.00","853.00","","-1.16%"
"02/13/2015","863.00","863.00","863.00","863.00","","-0.46%"
"02/12/2015","867.00","867.00","867.00","867.00","","-0.34%"
"02/11/2015","870.00","870.00","870.00","870.00","","-1.81%"
"02/10/2015","886.00","886.00","886.00","886.00","","-1.56%"
"02/09/2015","900.00","900.00","900.00","900.00","","-2.17%"
"02/06/2015","920.00","920.00","920.00","920.00","","-0.22%"
"02/05/2015","922.00","922.00","922.00","922.00","","1.32%"
"02/04/2015","910.00","910.00","910.00","910.00","","0.66%"
"02/03/2015","904.00","904.00","904.00","904.00","","1.12%"
"02/02/2015","894.00","894.00","894.00","894.00","","3.59%"
"01/30/2015","863.00","863.00","863.00","863.00","","-0.58%"
"01/29/2015","868.00","868.00","868.00","868.00","","-0.23%"
"01/28/2015","870.00","870.00","870.00","870.00","","-0.91%"
"01/27/2015","878.00","878.00","878.00","878.00","","-1.24%"
"01/26/2015","889.00","889.00","889.00","889.00","","-3.05%"
"01/23/2015","917.00","917.00","917.00","917.00","","-1.82%"
"01/22/2015","934.00","934.00","934.00","934.00","","-1.27%"
"01/21/2015","946.00","946.00","946.00","946.00","","-0.73%"
"01/20/2015","953.00","953.00","953.00","953.00","","0.53%"
"01/19/2015","948.00","948.00","948.00","948.00","","-0.21%"
"01/16/2015","950.00","950.00","950.00","950.00","","0.85%"
"01/15/2015","942.00","942.00","942.00","942.00","","0.53%"
"01/14/2015","937.00","937.00","937.00","937.00","","0.43%"
"01/13/2015","933.00","933.00","933.00","933.00","","2.08%"
"01/12/2015","914.00","914.00","914.00","914.00","","0.99%"
"01/09/2015","905.00","905.00","905.00","905.00","","1.12%"
"01/08/2015","895.00","895.00","895.00","895.00","","1.24%"
"01/07/2015","884.00","884.00","884.00","884.00","","0.00%"
"01/06/2015","884.00","884.00","884.00","884.00","","0.00%"
"01/05/2015","884.00","884.00","884.00","884.00","","-0.11%"
